"target_end_date","location","value","target_variable","model"
1998-04-05,"hhs8",0.991914794809151,"inc wili","observed data"
1998-04-05,"hhs9",1.33855859739366,"inc wili","observed data"
1998-04-05,"nat",1.40040394193167,"inc wili","observed data"
1998-04-12,"hhs1",0.0579646729936764,"inc wili","observed data"
1998-04-12,"hhs10",2.05778075386729,"inc wili","observed data"
1998-04-12,"hhs2",0.83440683192931,"inc wili","observed data"
1998-04-12,"hhs3",1.34234319203632,"inc wili","observed data"
1998-04-12,"hhs4",0.962143575999424,"inc wili","observed data"
1998-04-12,"hhs5",0.502435829649269,"inc wili","observed data"
1998-04-12,"hhs6",0.442520239704192,"inc wili","observed data"
1998-04-12,"hhs7",0.755350405892363,"inc wili","observed data"
1998-04-12,"hhs8",0.496364710668638,"inc wili","observed data"
1998-04-12,"hhs9",0.986763695418407,"inc wili","observed data"
1998-04-12,"nat",0.796869916708698,"inc wili","observed data"
1998-04-19,"hhs1",0.0797063874398206,"inc wili","observed data"
1998-04-19,"hhs10",1.06223917398531,"inc wili","observed data"
1998-04-19,"hhs2",0.786997352842418,"inc wili","observed data"
1998-04-19,"hhs3",2.07927950997601,"inc wili","observed data"
1998-04-19,"hhs4",0.793252172214184,"inc wili","observed data"
1998-04-19,"hhs5",0.367886968902435,"inc wili","observed data"
1998-04-19,"hhs6",0.440134685851339,"inc wili","observed data"
1998-04-19,"hhs7",0.20364993259543,"inc wili","observed data"
1998-04-19,"hhs8",0.77869241324352,"inc wili","observed data"
1998-04-19,"hhs9",0.754941994384024,"inc wili","observed data"
1998-04-19,"nat",0.717097050627239,"inc wili","observed data"
1998-04-26,"hhs1",0.0895798475914152,"inc wili","observed data"
1998-04-26,"hhs10",1.63200693379111,"inc wili","observed data"
1998-04-26,"hhs2",2.50322049578793,"inc wili","observed data"
1998-04-26,"hhs3",0.833416422257135,"inc wili","observed data"
1998-04-26,"hhs4",1.28777481903034,"inc wili","observed data"
1998-04-26,"hhs5",0.39099281524773,"inc wili","observed data"
1998-04-26,"hhs6",0,"inc wili","observed data"
1998-04-26,"hhs7",0.258613886891818,"inc wili","observed data"
1998-04-26,"hhs8",0.345387002653823,"inc wili","observed data"
1998-04-26,"hhs9",1.55384874165517,"inc wili","observed data"
1998-04-26,"nat",1.00238051691898,"inc wili","observed data"
1998-05-03,"hhs1",0.165814212635826,"inc wili","observed data"
1998-05-03,"hhs10",0.93342810502493,"inc wili","observed data"
1998-05-03,"hhs2",3.46278835250664,"inc wili","observed data"
1998-05-03,"hhs3",0.818995295121245,"inc wili","observed data"
1998-05-03,"hhs4",1.05136704019062,"inc wili","observed data"
1998-05-03,"hhs5",0.291887061093292,"inc wili","observed data"
1998-05-03,"hhs6",0,"inc wili","observed data"
1998-05-03,"hhs7",0.232639613983128,"inc wili","observed data"
1998-05-03,"hhs8",0.156882156052574,"inc wili","observed data"
1998-05-03,"hhs9",0.85965552967934,"inc wili","observed data"
1998-05-03,"nat",0.908403389352268,"inc wili","observed data"
1998-05-10,"hhs1",0.0603559275345634,"inc wili","observed data"
1998-05-10,"hhs10",1.24598509170752,"inc wili","observed data"
1998-05-10,"hhs2",0.629597882273934,"inc wili","observed data"
1998-05-10,"hhs3",0.937782555802377,"inc wili","observed data"
1998-05-10,"hhs4",0.37224961098821,"inc wili","observed data"
1998-05-10,"hhs5",0.376637840974415,"inc wili","observed data"
1998-05-10,"hhs6",0,"inc wili","observed data"
1998-05-10,"hhs7",0.38395750878877,"inc wili","observed data"
1998-05-10,"hhs8",0,"inc wili","observed data"
1998-05-10,"hhs9",0.51726564227105,"inc wili","observed data"
1998-05-10,"nat",0.443013613440555,"inc wili","observed data"
1998-05-17,"hhs1",0.0278372906772987,"inc wili","observed data"
1998-05-17,"hhs10",1.29269069974009,"inc wili","observed data"
1998-05-17,"hhs2",0.672386087865367,"inc wili","observed data"
1998-05-17,"hhs3",1.07869367576268,"inc wili","observed data"
1998-05-17,"hhs4",0.527434365436725,"inc wili","observed data"
1998-05-17,"hhs5",0.232133486074052,"inc wili","observed data"
1998-05-17,"hhs6",0,"inc wili","observed data"
1998-05-17,"hhs7",0.3652069677291,"inc wili","observed data"
1998-05-17,"hhs8",0,"inc wili","observed data"
1998-05-17,"hhs9",1.52957793286612,"inc wili","observed data"
1998-05-17,"nat",0.638986477179251,"inc wili","observed data"
1998-10-04,"hhs1",0.748673162747496,"inc wili","observed data"
1998-10-04,"hhs10",0.379087989706206,"inc wili","observed data"
1998-10-04,"hhs2",10.8490566037736,"inc wili","observed data"
1998-10-04,"hhs3",0.862748226506418,"inc wili","observed data"
1998-10-04,"hhs4",0.38996908307456,"inc wili","observed data"
1998-10-04,"hhs5",0.328888117114376,"inc wili","observed data"
